Time(s),CH1V,CH2V,CH3V,CH4V
-8.750000e-04,-2.608000e-01,-6.447334e-01,1.516533e-01,3.266666e-01
-8.700000e-04,-2.649200e-01,-6.526000e-01,1.532667e-01,2.993333e-01
-8.650000e-04,-2.590400e-01,-6.492667e-01,1.476933e-01,2.713333e-01
-8.600000e-04,-2.631733e-01,-6.582667e-01,1.433467e-01,3.100000e-01
-8.550000e-04,-2.612933e-01,-6.639333e-01,1.432267e-01,2.826667e-01
-8.500000e-04,-2.546667e-01,-6.616667e-01,1.416133e-01,3.213333e-01
-8.450000e-04,-2.621733e-01,-6.610667e-01,1.375200e-01,3.433333e-01
-8.400000e-04,-2.561733e-01,-6.684000e-01,1.403733e-01,3.433333e-01
-8.350000e-04,-2.598000e-01,-6.712667e-01,1.329333e-01,3.600000e-01
-8.300000e-04,-2.524133e-01,-6.718000e-01,1.282267e-01,3.873333e-01
-8.250000e-04,-2.539200e-01,-6.729333e-01,1.339333e-01,2.993333e-01
-8.200000e-04,-2.544133e-01,-6.752000e-01,1.302133e-01,3.320000e-01
-8.150000e-04,-2.485467e-01,-6.706667e-01,1.315733e-01,3.266666e-01
-8.100000e-04,-2.524133e-01,-6.853333e-01,1.277333e-01,2.773333e-01
-8.050000e-04,-2.496667e-01,-6.825333e-01,1.336800e-01,2.773333e-01
-8.000000e-04,-2.501733e-01,-6.853333e-01,1.356667e-01,3.213333e-01
-7.950000e-04,-2.516667e-01,-6.887333e-01,1.307067e-01,3.320000e-01
-7.900000e-04,-2.424133e-01,-6.977333e-01,1.312000e-01,2.660000e-01
-7.850000e-04,-2.498000e-01,-6.966000e-01,1.313333e-01,3.160000e-01
-7.800000e-04,-2.451733e-01,-6.955333e-01,1.260000e-01,3.873333e-01
-7.750000e-04,-2.481733e-01,-7.039334e-01,1.273600e-01,3.706666e-01
-7.700000e-04,-2.424133e-01,-6.955333e-01,1.247600e-01,3.320000e-01
-7.650000e-04,-2.414133e-01,-7.022667e-01,1.206667e-01,2.993333e-01
-7.600000e-04,-2.466667e-01,-7.000000e-01,1.227733e-01,2.773333e-01
-7.550000e-04,-2.385467e-01,-7.068000e-01,1.247600e-01,3.546666e-01
-7.500000e-04,-2.414133e-01,-7.135333e-01,1.198000e-01,3.320000e-01
-7.450000e-04,-2.406667e-01,-7.180667e-01,1.191733e-01,3.213333e-01
-7.400000e-04,-2.376667e-01,-7.180667e-01,1.153333e-01,3.546666e-01
-7.350000e-04,-2.442933e-01,-7.203333e-01,1.212800e-01,2.440000e-01
-7.300000e-04,-2.311733e-01,-7.169334e-01,1.198000e-01,3.873333e-01
-7.250000e-04,-2.394133e-01,-7.304667e-01,1.174400e-01,3.266666e-01
-7.200000e-04,-2.356667e-01,-7.259333e-01,1.207867e-01,2.773333e-01
-7.150000e-04,-2.338000e-01,-7.293333e-01,1.143467e-01,3.160000e-01
-7.100000e-04,-2.359200e-01,-7.327334e-01,1.178133e-01,2.660000e-01
-7.050000e-04,-2.269200e-01,-7.394667e-01,1.210400e-01,3.160000e-01
-7.000000e-04,-2.371733e-01,-7.406000e-01,1.158267e-01,2.326666e-01
-6.950000e-04,-2.298000e-01,-7.332667e-01,1.186800e-01,2.993333e-01
-6.900000e-04,-2.279200e-01,-7.406000e-01,1.225200e-01,4.313333e-01
-6.850000e-04,-2.319200e-01,-7.400666e-01,1.160800e-01,3.266666e-01
-6.800000e-04,-2.244133e-01,-7.428667e-01,1.168267e-01,3.766666e-01
-6.750000e-04,-2.291733e-01,-7.378000e-01,1.142267e-01,3.820000e-01
-6.700000e-04,-2.216667e-01,-7.485334e-01,1.106267e-01,3.546666e-01
-6.650000e-04,-2.218000e-01,-7.462667e-01,1.098800e-01,3.160000e-01
-6.600000e-04,-2.264133e-01,-7.451333e-01,1.029467e-01,3.766666e-01
-6.550000e-04,-2.181733e-01,-7.558666e-01,1.061600e-01,3.600000e-01
-6.500000e-04,-2.241733e-01,-7.598000e-01,1.054133e-01,3.873333e-01
-6.450000e-04,-2.205467e-01,-7.586667e-01,1.010800e-01,3.213333e-01
-6.400000e-04,-2.224133e-01,-7.598000e-01,1.084000e-01,3.320000e-01
-6.350000e-04,-2.211733e-01,-7.620667e-01,9.897333e-02,2.880000e-01
-6.300000e-04,-2.126667e-01,-7.575334e-01,9.946667e-02,3.320000e-01
-6.250000e-04,-2.202933e-01,-7.620667e-01,9.909333e-02,3.046666e-01
-6.200000e-04,-2.166667e-01,-7.699333e-01,9.698667e-02,2.993333e-01
-6.150000e-04,-2.149200e-01,-7.648667e-01,1.010800e-01,3.653333e-01
-6.100000e-04,-2.139200e-01,-7.710667e-01,9.822667e-02,3.873333e-01
-6.050000e-04,-2.098000e-01,-7.756000e-01,9.240000e-02,3.320000e-01
-6.000000e-04,-2.174133e-01,-7.620667e-01,9.450667e-02,3.100000e-01
-5.950000e-04,-2.080400e-01,-7.795333e-01,9.314667e-02,3.046666e-01
-5.900000e-04,-2.101733e-01,-7.744667e-01,8.881333e-02,3.320000e-01
-5.850000e-04,-2.102933e-01,-7.790000e-01,8.818667e-02,3.160000e-01
-5.800000e-04,-2.076667e-01,-7.857333e-01,8.434667e-02,3.433333e-01
-5.750000e-04,-2.089200e-01,-7.868667e-01,8.769333e-02,2.940000e-01
-5.700000e-04,-2.029200e-01,-7.823333e-01,8.682667e-02,2.106666e-01
-5.650000e-04,-2.068000e-01,-7.886000e-01,8.781333e-02,2.993333e-01
-5.600000e-04,-2.056667e-01,-7.925333e-01,8.112000e-02,2.880000e-01
-5.550000e-04,-2.019200e-01,-7.852000e-01,8.013333e-02,2.826667e-01
-5.500000e-04,-2.036667e-01,-7.902667e-01,7.616000e-02,3.320000e-01
-5.450000e-04,-1.985467e-01,-7.992667e-01,7.976000e-02,3.433333e-01
-5.400000e-04,-2.061733e-01,-7.992667e-01,7.988000e-02,2.660000e-01
-5.350000e-04,-1.980400e-01,-7.998667e-01,7.864000e-02,3.160000e-01
-5.300000e-04,-1.976667e-01,-8.106000e-01,7.641333e-02,3.213333e-01
-5.250000e-04,-2.012933e-01,-8.060667e-01,7.220000e-02,2.826667e-01
-5.200000e-04,-1.946667e-01,-8.106000e-01,7.690667e-02,3.546666e-01
-5.150000e-04,-1.995467e-01,-8.139333e-01,7.194667e-02,3.266666e-01
-5.100000e-04,-1.921733e-01,-8.139333e-01,7.096000e-02,3.546666e-01
-5.050000e-04,-1.934133e-01,-8.106000e-01,7.592000e-02,3.320000e-01
-5.000000e-04,-1.966667e-01,-8.128000e-01,7.318667e-02,3.546666e-01
-4.950000e-04,-1.872933e-01,-8.116667e-01,7.208000e-02,3.766666e-01
-4.900000e-04,-1.924133e-01,-8.184667e-01,7.517333e-02,3.213333e-01
-4.850000e-04,-1.880400e-01,-8.150667e-01,7.418667e-02,3.653333e-01
-4.800000e-04,-1.889200e-01,-8.173333e-01,7.468000e-02,3.873333e-01
-4.750000e-04,-1.904133e-01,-8.201333e-01,7.332000e-02,3.213333e-01
-4.700000e-04,-1.824133e-01,-8.207334e-01,7.245333e-02,3.213333e-01
-4.650000e-04,-1.898000e-01,-8.263333e-01,7.220000e-02,3.266666e-01
-4.600000e-04,-1.841733e-01,-8.252667e-01,6.798667e-02,3.213333e-01
-4.550000e-04,-1.860400e-01,-8.320000e-01,7.046667e-02,3.653333e-01
-4.500000e-04,-1.829200e-01,-8.286000e-01,6.997333e-02,2.993333e-01
-4.450000e-04,-1.799200e-01,-8.297334e-01,6.017333e-02,3.653333e-01
-4.400000e-04,-1.829200e-01,-8.331333e-01,5.905333e-02,2.993333e-01
-4.350000e-04,-1.790400e-01,-8.314667e-01,5.608000e-02,3.100000e-01
-4.300000e-04,-1.804133e-01,-8.320000e-01,5.708000e-02,2.993333e-01
-4.250000e-04,-1.798000e-01,-8.382000e-01,5.794667e-02,3.160000e-01
-4.200000e-04,-1.771733e-01,-8.331333e-01,5.658667e-02,3.546666e-01
-4.150000e-04,-1.795467e-01,-8.416000e-01,6.302667e-02,3.486666e-01
-4.100000e-04,-1.706667e-01,-8.399333e-01,6.080000e-02,3.213333e-01
-4.050000e-04,-1.760400e-01,-8.416000e-01,5.570666e-02,2.826667e-01
-4.000000e-04,-1.724133e-01,-8.421333e-01,5.236000e-02,3.546666e-01
-3.950000e-04,-1.721733e-01,-8.455334e-01,5.360000e-02,3.160000e-01
-3.900000e-04,-1.726667e-01,-8.455334e-01,5.013333e-02,3.320000e-01
-3.850000e-04,-1.678000e-01,-8.489333e-01,4.926667e-02,3.046666e-01
-3.800000e-04,-1.741733e-01,-8.523334e-01,4.294667e-02,2.993333e-01
-3.750000e-04,-1.685467e-01,-8.466667e-01,4.629333e-02,3.320000e-01
-3.700000e-04,-1.644133e-01,-8.556667e-01,4.814667e-02,3.213333e-01
-3.650000e-04,-1.708000e-01,-8.568000e-01,3.972000e-02,2.773333e-01
-3.600000e-04,-1.631733e-01,-8.556667e-01,4.592000e-02,2.880000e-01
-3.550000e-04,-1.682933e-01,-8.523334e-01,4.406667e-02,3.266666e-01
-3.500000e-04,-1.601733e-01,-8.579333e-01,4.269333e-02,2.660000e-01
-3.450000e-04,-1.624133e-01,-8.574000e-01,4.828000e-02,3.160000e-01
-3.400000e-04,-1.634133e-01,-8.579333e-01,4.194667e-02,3.100000e-01
-3.350000e-04,-1.565467e-01,-8.551334e-01,4.208000e-02,3.100000e-01
-3.300000e-04,-1.616667e-01,-8.590667e-01,3.972000e-02,2.773333e-01
-3.250000e-04,-1.561733e-01,-8.641334e-01,3.836000e-02,3.706666e-01
-3.200000e-04,-1.591733e-01,-8.681334e-01,4.046667e-02,3.320000e-01
-3.150000e-04,-1.591733e-01,-8.618667e-01,3.761333e-02,3.046666e-01
-3.100000e-04,-1.499200e-01,-8.658667e-01,3.476000e-02,3.546666e-01
-3.050000e-04,-1.586667e-01,-8.652667e-01,3.810667e-02,3.213333e-01
-3.000000e-04,-1.524133e-01,-8.726000e-01,3.674667e-02,3.320000e-01
-2.950000e-04,-1.539200e-01,-8.686666e-01,3.054667e-02,3.600000e-01
-2.900000e-04,-1.516667e-01,-8.714667e-01,2.608000e-02,2.773333e-01
-2.850000e-04,-1.480400e-01,-8.726000e-01,2.336000e-02,3.600000e-01
-2.800000e-04,-1.544133e-01,-8.771334e-01,2.930667e-02,2.773333e-01
-2.750000e-04,-1.470400e-01,-8.760000e-01,2.732000e-02,3.213333e-01
-2.700000e-04,-1.489200e-01,-8.703333e-01,2.558667e-02,2.773333e-01
-2.650000e-04,-1.478000e-01,-8.754667e-01,2.645333e-02,3.213333e-01
-2.600000e-04,-1.436667e-01,-8.794000e-01,2.286667e-02,3.320000e-01
-2.550000e-04,-1.481733e-01,-8.776667e-01,2.608000e-02,3.266666e-01
-2.500000e-04,-1.401733e-01,-8.714667e-01,2.930667e-02,3.873333e-01
-2.450000e-04,-1.435467e-01,-8.771334e-01,3.141333e-02,3.380000e-01
-2.400000e-04,-1.429200e-01,-8.884000e-01,3.352000e-02,3.986666e-01
-2.350000e-04,-1.399200e-01,-8.816667e-01,2.956000e-02,3.320000e-01
-2.300000e-04,-1.419200e-01,-8.760000e-01,2.732000e-02,3.433333e-01
-2.250000e-04,-1.352933e-01,-8.816667e-01,3.017333e-02,3.486666e-01
-2.200000e-04,-1.429200e-01,-8.805333e-01,2.237333e-02,3.433333e-01
-2.150000e-04,-1.338000e-01,-8.737333e-01,1.357333e-02,3.433333e-01
-2.100000e-04,-1.354133e-01,-8.737333e-01,1.889333e-02,3.213333e-01
-2.050000e-04,-1.369200e-01,-8.794000e-01,2.038667e-02,3.160000e-01
-2.000000e-04,-1.334133e-01,-8.838667e-01,2.162667e-02,2.773333e-01
-1.950000e-04,-1.366667e-01,-8.805333e-01,1.233333e-02,3.046666e-01
-1.900000e-04,-1.281733e-01,-8.838667e-01,9.226667e-03,3.766666e-01
-1.850000e-04,-1.309200e-01,-8.822000e-01,1.493333e-02,2.660000e-01
-1.800000e-04,-1.341733e-01,-8.771334e-01,1.121333e-02,3.320000e-01
-1.750000e-04,-1.235467e-01,-8.822000e-01,1.133333e-02,2.880000e-01
-1.700000e-04,-1.306667e-01,-8.771334e-01,9.720000e-03,3.320000e-01
-1.650000e-04,-1.244133e-01,-8.838667e-01,4.640000e-03,2.880000e-01
-1.600000e-04,-1.289200e-01,-8.782667e-01,4.026667e-03,3.100000e-01
-1.550000e-04,-1.259200e-01,-8.794000e-01,1.053333e-03,3.546666e-01
-1.500000e-04,-1.201733e-01,-8.794000e-01,-1.186667e-03,3.653333e-01
-1.450000e-04,-1.265467e-01,-8.833333e-01,2.280000e-03,4.040000e-01
-1.400000e-04,-1.224133e-01,-8.805333e-01,-4.906666e-03,3.546666e-01
-1.350000e-04,-1.220400e-01,-8.833333e-01,-4.280000e-03,3.653333e-01
-1.300000e-04,-1.211733e-01,-8.828000e-01,-4.653333e-03,3.320000e-01
-1.250000e-04,-1.152933e-01,-8.737333e-01,-8.253333e-03,3.266666e-01
-1.200000e-04,-1.231733e-01,-8.737333e-01,-1.556000e-02,3.546666e-01
-1.150000e-04,-1.131733e-01,-8.748667e-01,-1.581333e-02,2.826667e-01
-1.100000e-04,-1.151733e-01,-8.726000e-01,-2.845333e-02,2.660000e-01
-1.050000e-04,-1.140400e-01,-8.630000e-01,-3.650667e-02,3.160000e-01
-1.000000e-04,-1.136667e-01,-8.579333e-01,-4.382667e-02,2.773333e-01
-9.500000e-05,-1.144133e-01,-8.652667e-01,-5.150667e-02,2.826667e-01
-9.000000e-05,-1.081733e-01,-8.523334e-01,-5.796000e-02,2.880000e-01
-8.500000e-05,-1.118000e-01,-8.500667e-01,-7.369334e-02,3.380000e-01
-8.000000e-05,-1.084133e-01,-8.388000e-01,-8.920000e-02,2.880000e-01
-7.500000e-05,-1.062933e-01,-8.359333e-01,-9.725333e-02,3.600000e-01
-7.000000e-05,-1.066667e-01,-8.274667e-01,-1.127467e-01,2.773333e-01
-6.500000e-05,-1.014133e-01,-8.083333e-01,-1.205600e-01,3.046666e-01
-6.000000e-05,-1.084133e-01,-8.026667e-01,-1.355600e-01,3.320000e-01
-5.500000e-05,-1.004133e-01,-7.964666e-01,-1.453467e-01,3.600000e-01
-5.000000e-05,-1.011733e-01,-7.857333e-01,-1.482000e-01,3.766666e-01
-4.500000e-05,-1.031733e-01,-7.761334e-01,-1.558800e-01,3.546666e-01
-4.000000e-05,-9.841333e-02,-7.632000e-01,-1.568800e-01,3.213333e-01
-3.500000e-05,-1.042933e-01,-7.564000e-01,-1.498133e-01,3.213333e-01
-3.000000e-05,-9.266666e-02,-7.552667e-01,-1.360533e-01,2.773333e-01
-2.500000e-05,-9.829333e-02,-7.536000e-01,-1.015867e-01,3.320000e-01
-2.000000e-05,-9.892000e-02,-7.598000e-01,-5.597333e-02,2.993333e-01
-1.500000e-05,-9.280000e-02,-7.581334e-01,-1.605333e-02,2.993333e-01
-1.000000e-05,-9.792000e-02,-7.654667e-01,3.104000e-02,3.653333e-01
-5.000000e-06,-9.317333e-02,-7.688000e-01,7.170667e-02,4.593333e-01
-1.746921e-17,-9.641334e-02,-7.790000e-01,1.128533e-01,1.788666e+00
5.000000e-06,-9.517334e-02,-7.891334e-01,1.474400e-01,5.412000e+00
1.000000e-05,-8.792000e-02,-7.846000e-01,1.693867e-01,5.362666e+00
1.500000e-05,-9.666666e-02,-7.942000e-01,1.954133e-01,5.334666e+00
2.000000e-05,-8.892000e-02,-7.970000e-01,2.055733e-01,5.329333e+00
2.500000e-05,-9.041333e-02,-8.054667e-01,2.070667e-01,5.268666e+00
3.000000e-05,-8.766667e-02,-8.173333e-01,2.018533e-01,5.340666e+00
3.500000e-05,-8.717334e-02,-8.269333e-01,1.909467e-01,5.334666e+00
4.000000e-05,-9.217333e-02,-8.331333e-01,1.765733e-01,5.329333e+00
4.500000e-05,-8.541334e-02,-8.342667e-01,1.598400e-01,5.334666e+00
5.000000e-05,-8.492000e-02,-8.365334e-01,1.374000e-01,5.329333e+00
5.500000e-05,-8.529333e-02,-8.432667e-01,1.147200e-01,5.351333e+00
6.000000e-05,-8.292000e-02,-8.466667e-01,9.104000e-02,5.318666e+00
6.500000e-05,-8.580000e-02,-8.500667e-01,6.897333e-02,5.302000e+00
7.000000e-05,-7.766667e-02,-8.478000e-01,4.914667e-02,5.274000e+00
7.500000e-05,-8.504000e-02,-8.528666e-01,3.265333e-02,5.334666e+00
8.000000e-05,-7.941333e-02,-8.489333e-01,1.666667e-02,5.362666e+00
8.500000e-05,-7.917333e-02,-8.574000e-01,4.400000e-03,5.384666e+00
9.000000e-05,-7.741334e-02,-8.489333e-01,-8.120000e-03,5.362666e+00
9.500000e-05,-7.280000e-02,-8.528666e-01,-1.234667e-02,5.351333e+00
1.000000e-04,-7.866666e-02,-8.432667e-01,-2.101333e-02,5.362666e+00
1.050000e-04,-7.254667e-02,-8.455334e-01,-2.461333e-02,5.362666e+00
1.100000e-04,-7.117333e-02,-8.523334e-01,-2.945333e-02,5.340666e+00
1.150000e-04,-7.392000e-02,-8.450000e-01,-3.650667e-02,5.318666e+00
1.200000e-04,-6.817333e-02,-8.545333e-01,-4.284000e-02,5.362666e+00
1.250000e-04,-7.466666e-02,-8.478000e-01,-4.717333e-02,5.368000e+00
1.300000e-04,-6.341334e-02,-8.534667e-01,-4.532000e-02,5.329333e+00
1.350000e-04,-6.929334e-02,-8.455334e-01,-4.630667e-02,5.323999e+00
1.400000e-04,-7.092000e-02,-8.500667e-01,-4.902667e-02,5.373333e+00
1.450000e-04,-6.229333e-02,-8.427333e-01,-5.164000e-02,5.329333e+00
1.500000e-04,-6.917334e-02,-8.466667e-01,-5.300000e-02,5.318666e+00
1.550000e-04,-6.080000e-02,-8.399333e-01,-5.820000e-02,5.334666e+00
1.600000e-04,-6.517334e-02,-8.331333e-01,-6.142667e-02,5.340666e+00
1.650000e-04,-6.317333e-02,-8.370667e-01,-6.044000e-02,5.373333e+00
1.700000e-04,-5.592000e-02,-8.342667e-01,-6.540000e-02,5.241333e+00
1.750000e-04,-6.092000e-02,-8.382000e-01,-6.924000e-02,5.345999e+00
1.800000e-04,-5.766667e-02,-8.320000e-01,-6.812000e-02,5.307333e+00
1.850000e-04,-5.792000e-02,-8.320000e-01,-7.965333e-02,5.251999e+00
1.900000e-04,-5.666666e-02,-8.320000e-01,-7.158667e-02,5.318666e+00
1.950000e-04,-5.380000e-02,-8.326000e-01,-7.568000e-02,5.334666e+00
2.000000e-04,-5.892000e-02,-8.263333e-01,-7.308000e-02,5.296666e+00
2.050000e-04,-5.141333e-02,-8.230000e-01,-7.308000e-02,5.318666e+00
2.100000e-04,-5.341333e-02,-8.207334e-01,-7.406667e-02,5.274000e+00
2.150000e-04,-5.180000e-02,-8.230000e-01,-7.593333e-02,5.312666e+00
2.200000e-04,-5.166667e-02,-8.196000e-01,-7.060000e-02,5.384666e+00
2.250000e-04,-4.980000e-02,-8.168000e-01,-7.754666e-02,5.351333e+00
2.300000e-04,-4.466667e-02,-8.072000e-01,-7.556000e-02,5.296666e+00
2.350000e-04,-4.754667e-02,-8.100000e-01,-7.952000e-02,5.318666e+00
2.400000e-04,-4.641333e-02,-8.049334e-01,-8.672000e-02,5.329333e+00
2.450000e-04,-4.429333e-02,-8.054667e-01,-8.510666e-02,5.340666e+00
2.500000e-04,-4.617333e-02,-7.970000e-01,-9.068000e-02,5.285333e+00
2.550000e-04,-3.817333e-02,-7.936667e-01,-9.142666e-02,5.334666e+00
2.600000e-04,-4.666667e-02,-7.880000e-01,-8.796000e-02,5.351333e+00
2.650000e-04,-3.741333e-02,-7.891334e-01,-9.514666e-02,5.395333e+00
2.700000e-04,-3.941333e-02,-7.880000e-01,-9.266666e-02,5.296666e+00
2.750000e-04,-3.954666e-02,-7.829334e-01,-9.638666e-02,5.323999e+00
2.800000e-04,-3.541333e-02,-7.801334e-01,-9.837333e-02,5.362666e+00
2.850000e-04,-4.066667e-02,-7.750667e-01,-1.023333e-01,5.323999e+00
2.900000e-04,-3.292000e-02,-7.710667e-01,-1.013467e-01,5.307333e+00
2.950000e-04,-3.404000e-02,-7.626000e-01,-1.012133e-01,5.334666e+00
3.000000e-04,-3.817333e-02,-7.609333e-01,-1.028267e-01,5.329333e+00
3.050000e-04,-2.817333e-02,-7.654667e-01,-1.049333e-01,5.406666e+00
3.100000e-04,-3.317333e-02,-7.451333e-01,-1.055600e-01,5.263333e+00
3.150000e-04,-2.592000e-02,-7.519333e-01,-9.924000e-02,5.379333e+00
3.200000e-04,-3.266667e-02,-7.406000e-01,-1.097733e-01,5.395333e+00
3.250000e-04,-2.929333e-02,-7.355334e-01,-1.089067e-01,5.340666e+00
3.300000e-04,-2.417333e-02,-7.270667e-01,-1.134933e-01,5.340666e+00
3.350000e-04,-2.954667e-02,-7.203333e-01,-1.227867e-01,5.340666e+00
3.400000e-04,-2.317333e-02,-7.203333e-01,-1.214267e-01,5.329333e+00
3.450000e-04,-2.454667e-02,-7.062000e-01,-1.253867e-01,5.345999e+00
3.500000e-04,-2.041333e-02,-6.910000e-01,-1.244000e-01,5.318666e+00
3.550000e-04,-1.929333e-02,-6.853333e-01,-1.222933e-01,5.285333e+00
3.600000e-04,-2.417333e-02,-6.853333e-01,-1.276267e-01,5.351333e+00
3.650000e-04,-1.754667e-02,-6.735333e-01,-1.293600e-01,5.285333e+00
3.700000e-04,-2.041333e-02,-6.706667e-01,-1.387733e-01,5.340666e+00
3.750000e-04,-1.804000e-02,-6.599333e-01,-1.320800e-01,5.340666e+00
3.800000e-04,-1.566667e-02,-6.526000e-01,-1.358000e-01,5.351333e+00
3.850000e-04,-1.829333e-02,-6.357334e-01,-1.411333e-01,5.340666e+00
3.900000e-04,-9.173334e-03,-6.199334e-01,-1.452267e-01,5.318666e+00
3.950000e-04,-1.729333e-02,-6.058000e-01,-1.516667e-01,5.312666e+00
4.000000e-04,-1.041333e-02,-5.883334e-01,-1.553867e-01,5.329333e+00
4.050000e-04,-1.254667e-02,-5.736667e-01,-1.532800e-01,5.296666e+00
4.100000e-04,-1.066667e-02,-5.533333e-01,-1.588533e-01,5.296666e+00
4.150000e-04,-6.173333e-03,-5.268667e-01,-1.700133e-01,5.351333e+00
4.200000e-04,-1.092000e-02,-5.060000e-01,-1.705067e-01,5.340666e+00
4.250000e-04,-3.920000e-03,-4.890667e-01,-1.741067e-01,5.302000e+00
4.300000e-04,-5.666667e-03,-4.698667e-01,-1.690267e-01,5.362666e+00
4.350000e-04,-7.293333e-03,-4.512667e-01,-1.681600e-01,5.318666e+00
4.400000e-04,8.266667e-04,-4.506667e-01,-1.628267e-01,5.384666e+00
4.450000e-04,-7.800000e-03,-4.366000e-01,-1.380400e-01,5.334666e+00
4.500000e-04,2.333333e-03,-4.213333e-01,-1.068000e-01,5.384666e+00
4.550000e-04,-2.800000e-03,-4.236000e-01,-6.118667e-02,5.296666e+00
4.600000e-04,-2.413333e-03,-4.213333e-01,4.760000e-03,5.440000e+00
4.650000e-04,2.586667e-03,-4.230667e-01,5.682667e-02,5.302000e+00
4.700000e-04,-6.666667e-04,-4.224667e-01,1.240133e-01,5.307333e+00
4.750000e-04,3.586667e-03,-4.382667e-01,1.671467e-01,5.362666e+00
4.800000e-04,1.826667e-03,-4.439333e-01,1.996267e-01,5.274000e+00
4.850000e-04,-1.040000e-03,-4.473333e-01,2.224400e-01,5.373333e+00
4.900000e-04,5.080000e-03,-4.552000e-01,2.380533e-01,5.307333e+00
4.950000e-04,-3.173333e-03,-4.721333e-01,2.474800e-01,5.329333e+00
5.000000e-04,4.080000e-03,-4.868000e-01,2.534267e-01,5.362666e+00
5.050000e-04,9.600000e-04,-4.930000e-01,2.484667e-01,5.351333e+00
5.100000e-04,4.080000e-03,-5.014667e-01,2.494533e-01,5.307333e+00
5.150000e-04,5.960000e-03,-5.178000e-01,2.513200e-01,5.302000e+00
5.200000e-04,2.080000e-03,-5.285333e-01,2.440000e-01,5.307333e+00
5.250000e-04,1.058667e-02,-5.336000e-01,2.425200e-01,5.285333e+00
5.300000e-04,6.826667e-03,-5.432000e-01,2.256533e-01,5.351333e+00
5.350000e-04,9.826667e-03,-5.511333e-01,2.040933e-01,5.395333e+00
5.400000e-04,7.333333e-03,-5.556000e-01,1.867333e-01,5.384666e+00
5.450000e-04,6.200000e-03,-5.629333e-01,1.510400e-01,5.312666e+00
5.500000e-04,1.658667e-02,-5.567333e-01,1.292133e-01,5.329333e+00
5.550000e-04,1.008000e-02,-5.646667e-01,1.013333e-01,5.368000e+00
5.600000e-04,1.482667e-02,-5.691333e-01,7.492000e-02,5.340666e+00
5.650000e-04,1.433333e-02,-5.697333e-01,5.745333e-02,5.302000e+00
5.700000e-04,1.633333e-02,-5.725334e-01,3.129333e-02,5.296666e+00
5.750000e-04,2.045333e-02,-5.612667e-01,1.666667e-02,5.334666e+00
5.800000e-04,1.408000e-02,-5.657333e-01,1.786667e-03,5.406666e+00
5.850000e-04,2.208000e-02,-5.702667e-01,-1.370667e-02,5.302000e+00
5.900000e-04,2.033333e-02,-5.646667e-01,-2.770667e-02,5.296666e+00
5.950000e-04,2.008000e-02,-5.652000e-01,-4.085333e-02,5.389999e+00
6.000000e-04,2.408000e-02,-5.646667e-01,-5.374667e-02,5.384666e+00
6.050000e-04,2.145333e-02,-5.522000e-01,-6.626666e-02,5.362666e+00
6.100000e-04,2.758667e-02,-5.466000e-01,-8.274667e-02,5.395333e+00
6.150000e-04,2.582667e-02,-5.482666e-01,-8.981334e-02,5.345999e+00
6.200000e-04,2.458667e-02,-5.454667e-01,-9.936000e-02,5.340666e+00
6.250000e-04,3.120000e-02,-5.375333e-01,-1.108933e-01,5.268666e+00
6.300000e-04,2.633333e-02,-5.375333e-01,-1.229067e-01,5.329333e+00
6.350000e-04,3.270667e-02,-5.274000e-01,-1.271200e-01,5.373333e+00
6.400000e-04,2.982667e-02,-5.093333e-01,-1.380400e-01,5.362666e+00
6.450000e-04,3.158667e-02,-4.946667e-01,-1.422533e-01,5.357333e+00
6.500000e-04,3.558667e-02,-4.789333e-01,-1.521600e-01,5.351333e+00
6.550000e-04,3.108000e-02,-4.653333e-01,-1.581200e-01,5.307333e+00
6.600000e-04,3.708000e-02,-4.540667e-01,-1.551467e-01,5.307333e+00
6.650000e-04,3.658667e-02,-4.467333e-01,-1.558800e-01,5.334666e+00
6.700000e-04,3.782666e-02,-4.247333e-01,-1.422533e-01,5.329333e+00
6.750000e-04,4.096000e-02,-4.168667e-01,-1.266267e-01,5.351333e+00
6.800000e-04,3.458667e-02,-4.067333e-01,-9.589333e-02,5.307333e+00
6.850000e-04,4.320000e-02,-4.129333e-01,-5.040000e-02,5.340666e+00
6.900000e-04,3.933333e-02,-4.022000e-01,-2.920000e-03,5.307333e+00
6.950000e-04,4.320000e-02,-4.140667e-01,3.810667e-02,5.302000e+00
7.000000e-04,4.033333e-02,-4.180000e-01,8.434667e-02,5.384666e+00
7.050000e-04,4.082667e-02,-4.208000e-01,1.123600e-01,5.340666e+00
7.100000e-04,4.508000e-02,-4.270000e-01,1.344267e-01,5.296666e+00
7.150000e-04,4.120000e-02,-4.405333e-01,1.463200e-01,5.329333e+00
7.200000e-04,4.433334e-02,-4.439333e-01,1.433467e-01,5.373333e+00
7.250000e-04,4.408000e-02,-4.569333e-01,1.391333e-01,5.279999e+00
7.300000e-04,4.382667e-02,-4.586000e-01,1.198000e-01,5.318666e+00
7.350000e-04,5.070667e-02,-4.614000e-01,9.686667e-02,5.290666e+00
7.400000e-04,4.533333e-02,-4.642667e-01,7.393333e-02,5.318666e+00
7.450000e-04,5.345333e-02,-4.698667e-01,4.765333e-02,5.318666e+00
7.500000e-04,4.933333e-02,-4.687333e-01,2.212000e-02,5.307333e+00
