TIME,CH1,CH1 Peak Detect,CH2,CH2 Peak Detect
2.35E-02,0.1,-0.3,4.9,4.7
2.35E-02,-0.1,0.3,4.9,5.1
2.35E-02,-0.1,-0.3,4.9,4.9
2.35E-02,-0.1,0.1,4.9,5.1
2.35E-02,-0.1,-0.3,4.9,4.7
2.35E-02,0.1,0.1,4.9,5.1
2.35E-02,0.1,-0.3,5.1,4.9
2.35E-02,-0.1,0.1,5.1,5.1
2.35E-02,-0.1,-0.3,4.9,4.7
2.35E-02,0.1,0.3,4.9,5.1
2.35E-02,-0.1,-0.3,4.9,4.7
2.35E-02,0.1,0.3,4.9,5.1
2.35E-02,-0.1,-0.1,4.9,4.7
2.35E-02,-0.1,0.3,4.9,5.1
2.35E-02,0.1,-0.3,4.9,4.7
2.35E-02,-0.1,0.3,4.9,5.1
2.35E-02,-0.1,-0.3,4.9,4.7
2.35E-02,-0.1,0.3,4.9,5.1
2.35E-02,-0.1,-0.3,4.9,4.7
2.35E-02,0.1,0.3,5.1,5.1
2.35E-02,-0.1,-0.3,4.9,4.9
2.35E-02,-0.1,0.1,5.1,5.1
2.35E-02,-0.1,-0.3,4.9,4.9
2.35E-02,-0.1,0.1,5.1,5.1
2.35E-02,-0.1,-0.3,4.9,4.7
2.35E-02,-0.1,0.3,5.1,5.1
2.35E-02,0.1,-0.3,5.1,4.7
2.35E-02,-0.1,0.1,4.9,5.1
2.35E-02,-0.1,-0.3,4.9,4.9
2.35E-02,-0.1,0.1,4.9,5.1
2.35E-02,-0.1,-0.3,5.1,4.7
2.35E-02,-0.1,0.1,4.9,5.1
2.35E-02,-0.1,-0.3,4.9,4.9
2.35E-02,0.1,0.1,5.1,5.1
2.35E-02,-0.1,-0.3,5.1,4.9
2.35E-02,-0.1,0.1,5.1,5.1
2.35E-02,-0.1,-0.3,4.9,4.9
2.35E-02,0.1,0.1,4.9,5.1
2.35E-02,-0.1,-0.3,4.9,4.7
2.35E-02,-0.1,0.3,5.1,5.1
2.35E-02,-0.1,-0.3,4.9,4.7
2.35E-02,-0.1,0.1,4.9,5.1
2.35E-02,0.1,-0.3,5.1,4.9
2.35E-02,-0.1,0.1,4.9,5.1
2.35E-02,-0.1,-0.3,5.1,4.9
2.35E-02,-0.1,0.1,4.9,5.1
2.35E-02,-0.1,-0.3,5.1,4.9
2.35E-02,-0.1,0.1,4.9,5.1
2.35E-02,-0.1,-0.3,4.9,4.7
2.35E-02,0.1,0.1,5.1,5.1
2.35E-02,0.1,-0.3,5.1,4.9
2.35E-02,-0.1,0.1,4.9,5.1
2.35E-02,-0.1,-0.3,5.1,4.9
2.35E-02,-0.1,0.1,5.1,5.1
2.35E-02,0.1,-0.3,5.1,4.9
2.35E-02,-0.1,0.3,4.9,5.1
2.35E-02,-0.1,-0.3,4.9,4.7
2.35E-02,-0.1,0.1,4.9,5.1
2.35E-02,0.1,-0.3,5.1,4.9
2.35E-02,0.1,0.1,4.9,5.1
2.35E-02,0.1,-0.3,4.9,4.7
2.35E-02,0.1,0.1,4.9,5.1
2.35E-02,-0.1,-0.3,5.1,4.7
2.35E-02,-0.1,0.3,4.9,5.1
2.35E-02,-0.1,-0.3,4.9,4.9
2.35E-02,0.1,0.3,4.9,5.1
2.35E-02,-0.1,-0.3,4.9,4.7
2.35E-02,0.1,0.3,5.1,5.1
2.35E-02,-0.1,-0.3,4.9,4.7
2.35E-02,0.1,0.3,5.1,5.1
2.35E-02,-0.1,-0.3,4.9,4.9
2.35E-02,0.1,0.1,5.1,5.1
2.35E-02,-0.1,-0.3,4.9,4.9
2.35E-02,0.1,0.3,4.9,5.1
2.35E-02,0.1,-0.3,4.9,4.7
2.35E-02,-0.1,0.1,4.9,5.1
2.35E-02,-0.1,-0.3,4.9,4.9
2.35E-02,0.1,0.1,4.9,5.1
2.35E-02,-0.1,-0.3,4.9,4.7
2.35E-02,-0.1,0.1,4.9,5.1
2.35E-02,-0.1,-0.3,5.1,4.7
2.35E-02,-0.1,0.3,4.9,5.1
2.35E-02,0.1,-0.3,4.9,4.7
2.35E-02,-0.1,0.3,5.1,5.1
2.35E-02,-0.1,-0.1,4.9,4.7
2.35E-02,-0.1,0.3,5.1,5.1
2.35E-02,-0.1,-0.3,4.9,4.7
2.35E-02,-0.1,0.3,5.1,5.1
2.35E-02,-0.1,-0.3,4.9,4.9
2.35E-02,-0.1,0.1,4.9,5.1
2.35E-02,0.1,-0.3,4.9,4.9
2.35E-02,-0.1,0.1,4.9,5.1
2.35E-02,0.1,-0.3,4.9,4.9
2.35E-02,-0.1,0.1,4.9,5.1
2.35E-02,-0.1,-0.3,4.9,4.7
2.35E-02,-0.1,0.1,4.9,5.1
2.35E-02,-0.1,-0.3,5.1,4.7
2.36E-02,0.1,0.1,4.9,5.1
2.36E-02,-0.1,-0.3,4.9,4.7
2.36E-02,-0.1,0.1,4.9,5.1
2.36E-02,-0.1,-0.3,4.9,4.7
2.36E-02,0.1,0.3,5.1,5.1
2.36E-02,0.1,-0.3,5.1,4.9
2.36E-02,0.1,0.3,4.9,5.1
2.36E-02,-0.1,-0.3,5.1,4.7
2.36E-02,0.1,0.3,4.9,5.1
2.36E-02,-0.1,-0.3,5.1,4.9
2.36E-02,0.1,0.3,4.9,5.1
2.36E-02,0.1,-0.3,4.9,4.9
2.36E-02,0.1,0.1,4.9,5.1
2.36E-02,0.1,-0.1,5.1,4.7
2.36E-02,-0.1,0.3,5.1,5.1
2.36E-02,0.1,-0.3,4.9,4.7
2.36E-02,-0.1,0.3,4.9,5.1
2.36E-02,-0.1,-0.3,4.9,4.7
2.36E-02,-0.1,0.1,4.9,5.1
2.36E-02,-0.1,-0.3,4.9,4.9
2.36E-02,0.1,0.1,4.9,5.1
2.36E-02,-0.1,-0.3,5.1,4.7
2.36E-02,0.1,0.1,5.1,5.1
2.36E-02,-0.1,-0.3,4.9,4.9
2.36E-02,-0.1,0.1,4.9,5.1
2.36E-02,-0.1,-0.3,5.1,4.9
2.36E-02,0.1,0.3,4.9,5.1
2.36E-02,-0.1,-0.3,4.9,4.9
2.36E-02,-0.1,0.3,5.1,5.1
2.36E-02,-0.1,-0.3,4.9,4.9
2.36E-02,0.1,0.3,5.1,5.1
2.36E-02,0.1,-0.3,5.1,4.7
2.36E-02,-0.1,0.1,4.9,5.1
2.36E-02,-0.1,-0.3,4.9,4.9
2.36E-02,-0.1,0.3,4.9,5.1
2.36E-02,-0.1,-0.3,4.9,4.7
2.36E-02,-0.1,0.1,4.9,5.1
2.36E-02,-0.1,-0.3,4.9,4.9
2.36E-02,0.1,0.1,5.1,5.1
2.36E-02,-0.1,-0.3,5.1,4.7
2.36E-02,0.1,0.3,4.9,5.1
2.36E-02,-0.1,-0.3,4.9,4.7
2.36E-02,0.1,0.1,4.9,5.1
2.36E-02,0.1,-0.3,4.9,4.9
2.36E-02,-0.1,0.3,4.9,5.1
2.36E-02,0.1,-0.1,4.9,4.7
2.36E-02,0.1,0.3,5.1,5.1
2.36E-02,0.1,-0.3,5.1,4.7
2.36E-02,-0.1,0.3,4.9,5.1
2.36E-02,-0.1,-0.3,4.9,4.9
2.36E-02,-0.1,0.3,4.9,5.1
2.36E-02,0.1,-0.3,4.9,4.7
2.36E-02,-0.1,0.3,4.9,5.1
2.36E-02,-0.1,-0.3,5.1,4.9
2.36E-02,-0.1,0.1,5.1,5.1
2.36E-02,-0.1,-0.3,4.9,4.9
2.36E-02,-0.1,0.1,5.1,5.1
2.36E-02,0.1,-0.3,4.9,4.7
2.36E-02,0.1,0.1,4.9,5.1
2.36E-02,0.1,-0.3,5.1,4.7
2.36E-02,-0.1,0.1,4.9,5.1
2.36E-02,-0.1,-0.3,4.9,4.7
2.36E-02,-0.1,0.3,4.9,5.1
2.36E-02,-0.1,-0.3,4.9,4.7
2.36E-02,-0.1,0.1,4.9,5.1
2.36E-02,-0.1,-0.3,4.9,4.7
2.36E-02,0.1,0.3,4.9,5.1
2.36E-02,-0.1,-0.3,4.9,4.9
2.36E-02,-0.1,0.3,4.9,5.1
2.36E-02,0.1,-0.3,4.9,4.7
2.36E-02,-0.1,0.3,4.9,5.1
2.36E-02,0.1,-0.3,4.9,4.9
2.36E-02,0.1,0.3,4.9,5.1
2.36E-02,0.1,-0.3,5.1,4.9
2.36E-02,0.1,0.3,4.9,5.1
2.36E-02,-0.1,-0.1,4.9,4.9
2.36E-02,-0.1,0.3,4.9,5.1
2.36E-02,-0.1,-0.3,4.9,4.7
2.36E-02,-0.1,0.3,4.9,5.1
2.36E-02,-0.1,-0.3,4.9,4.7
2.36E-02,-0.1,0.1,4.9,5.1
2.36E-02,-0.1,-0.3,4.9,4.9
2.36E-02,-0.1,0.1,5.1,5.1
2.36E-02,-0.1,-0.3,4.9,4.9
2.36E-02,0.1,0.3,5.1,5.1
2.36E-02,-0.1,-0.3,4.9,4.7
2.36E-02,-0.1,0.1,5.1,5.1
2.36E-02,0.1,-0.3,4.9,4.9
2.36E-02,0.1,0.1,5.1,5.1
2.36E-02,-0.1,-0.3,5.1,4.9
2.36E-02,-0.1,0.1,5.1,5.1
2.36E-02,-0.1,-0.3,5.1,4.9
2.36E-02,-0.1,0.3,4.9,5.1
2.36E-02,-0.1,-0.3,4.9,4.7
2.36E-02,0.1,0.1,4.9,5.1
2.36E-02,-0.1,-0.3,4.9,4.9
2.36E-02,0.1,0.1,4.9,5.1
2.36E-02,-0.1,-0.3,4.9,4.7
2.36E-02,0.1,0.3,4.9,5.1
2.36E-02,-0.1,-0.3,4.9,4.9
2.36E-02,0.1,0.1,4.9,5.1
2.36E-02,0.1,-0.3,4.9,4.7
2.36E-02,-0.1,0.3,4.9,5.1
2.36E-02,0.1,-0.3,4.9,4.7
2.36E-02,-0.1,0.3,4.9,5.1
2.36E-02,0.1,-0.3,5.1,4.7
2.36E-02,-0.1,0.3,4.9,5.1
2.36E-02,-0.1,-0.3,4.9,4.9
2.36E-02,-0.1,0.3,5.1,5.1
2.36E-02,0.1,-0.3,4.9,4.7
2.36E-02,0.1,0.1,5.1,5.1
2.36E-02,-0.1,-0.3,4.9,4.7
2.36E-02,-0.1,0.1,4.9,5.1
2.36E-02,0.1,-0.3,5.1,4.7
2.36E-02,-0.1,0.1,4.9,5.1
2.36E-02,-0.1,-0.3,5.1,4.7
2.36E-02,0.1,0.3,5.1,5.1
2.36E-02,0.1,-0.3,5.1,4.7
2.36E-02,-0.3,0.3,5.1,5.1
2.36E-02,-0.1,-0.3,5.1,4.7
2.36E-02,-0.1,0.3,4.9,5.1
2.36E-02,-0.1,-0.3,4.9,4.7
2.36E-02,-0.1,0.1,4.9,5.1
2.36E-02,-0.1,-0.3,4.9,4.9
2.36E-02,-0.1,0.3,5.1,5.1
2.37E-02,-0.1,-0.3,5.1,4.9
2.37E-02,-0.3,0.3,4.9,5.1
2.37E-02,-0.1,-0.3,4.9,4.9
2.37E-02,-0.1,0.1,4.9,5.1
2.37E-02,-0.1,-0.3,4.9,4.9
2.37E-02,-0.1,0.1,4.9,5.1
2.37E-02,-0.1,-0.3,4.9,4.7
2.37E-02,0.1,0.1,5.1,5.1
2.37E-02,-0.1,-0.3,5.1,4.7
2.37E-02,0.1,0.1,4.9,5.1
2.37E-02,-0.1,-0.3,5.1,4.7
2.37E-02,-0.1,0.1,5.1,5.1
2.37E-02,-0.1,-0.3,5.1,4.7
2.37E-02,0.1,0.1,4.9,5.1
2.37E-02,-0.1,-0.3,5.1,4.7
2.37E-02,-0.1,0.1,4.9,5.1
2.37E-02,-0.1,-0.3,5.1,4.9
2.37E-02,0.1,0.3,5.1,5.1
2.37E-02,0.1,-0.3,5.1,4.7
2.37E-02,-0.1,0.3,5.1,5.1
2.37E-02,-0.1,-0.3,4.9,4.7
2.37E-02,-0.1,0.3,4.9,5.1
2.37E-02,-0.1,-0.3,4.9,4.7
2.37E-02,0.1,0.3,4.9,5.1
2.37E-02,0.1,-0.3,4.9,4.7
2.37E-02,0.1,0.3,4.9,5.1
2.37E-02,-0.1,-0.3,5.1,4.7
2.37E-02,-0.1,0.1,4.9,5.1
2.37E-02,-0.1,-0.1,4.9,4.7
2.37E-02,-0.1,0.3,4.9,5.1
2.37E-02,-0.1,-0.3,5.1,4.9
2.37E-02,-0.1,0.3,4.9,5.1
2.37E-02,0.1,-0.3,5.1,4.7
2.37E-02,-0.1,0.1,4.9,5.1
2.37E-02,-0.1,-0.3,4.9,4.9
2.37E-02,0.1,0.1,4.9,5.1
2.37E-02,-0.1,-0.3,4.9,4.7
2.37E-02,-0.1,0.3,5.1,5.1
2.37E-02,-0.1,-0.3,5.1,4.9
2.37E-02,0.1,0.3,4.9,5.1
2.37E-02,-0.1,-0.3,4.9,4.9
2.37E-02,0.1,0.3,4.9,5.1
2.37E-02,-0.1,-0.3,5.1,4.7
2.37E-02,0.1,0.3,4.9,5.1
2.37E-02,0.1,-0.3,4.9,4.9
2.37E-02,-0.1,0.3,4.9,5.1
2.37E-02,-0.1,-0.1,4.9,4.7
2.37E-02,-0.1,0.3,4.9,5.1
2.37E-02,-0.1,-0.3,5.1,4.7
2.37E-02,0.1,0.1,4.9,5.1
2.37E-02,-0.1,-0.3,5.1,4.7
2.37E-02,-0.1,0.1,5.1,5.1
2.37E-02,-0.1,-0.3,5.1,4.9
2.37E-02,0.1,0.1,5.1,5.1
2.37E-02,0.1,-0.3,4.9,4.9
2.37E-02,0.1,0.1,5.1,5.1
2.37E-02,-0.1,-0.3,5.1,4.7
2.37E-02,-0.1,0.1,5.1,5.1
2.37E-02,0.1,-0.3,4.9,4.9
2.37E-02,-0.1,0.1,4.9,5.1
2.37E-02,-0.1,-0.3,5.1,4.9
2.37E-02,-0.1,0.1,4.9,5.1
2.37E-02,-0.1,-0.3,5.1,4.9
2.37E-02,-0.1,0.1,4.9,5.1
2.37E-02,-0.1,-0.3,4.9,4.9
2.37E-02,-0.1,0.1,5.1,5.1
2.37E-02,-0.1,-0.3,5.1,4.7
2.37E-02,-0.1,0.1,5.1,5.1
2.37E-02,0.1,-0.3,4.9,4.9
2.37E-02,0.1,0.1,4.9,5.1
2.37E-02,-0.1,-0.3,4.9,4.7
2.37E-02,0.1,0.1,4.9,5.1
2.37E-02,-0.1,-0.3,4.9,4.9
2.37E-02,0.1,0.1,4.9,5.1
2.37E-02,-0.1,-0.3,4.9,4.9
2.37E-02,-0.1,0.1,5.1,5.1
2.37E-02,-0.1,-0.3,4.9,4.9
2.37E-02,-0.3,0.1,4.9,5.1
2.37E-02,-0.1,-0.3,4.9,4.7
2.37E-02,-0.1,0.3,4.9,5.1
2.37E-02,0.1,-0.3,4.9,4.9
2.37E-02,-0.1,0.1,4.9,5.1
2.37E-02,0.1,-0.3,4.9,4.7
2.37E-02,0.1,0.3,5.1,5.1
2.37E-02,-0.1,-0.3,4.9,4.7
2.37E-02,-0.1,0.1,5.1,5.1
2.37E-02,-0.1,-0.3,4.9,4.9
2.37E-02,-0.1,0.3,4.9,5.1
2.37E-02,-0.1,-0.3,4.9,4.7
2.37E-02,0.1,0.3,5.1,5.1
2.37E-02,0.1,-0.3,5.1,4.9
2.37E-02,-0.1,0.1,4.9,5.1
2.37E-02,-0.1,-0.3,4.9,4.9
2.37E-02,0.1,0.1,4.9,5.1
2.37E-02,-0.1,-0.3,4.9,4.7
2.37E-02,0.1,0.1,5.1,5.1
2.37E-02,0.1,-0.3,5.1,4.9
2.37E-02,-0.1,0.1,5.1,5.1
2.37E-02,0.1,-0.3,5.1,4.9
2.37E-02,0.1,0.3,4.9,5.1
2.37E-02,0.1,-0.3,4.9,4.9
2.37E-02,-0.1,0.3,4.9,5.1
2.37E-02,-0.1,-0.3,4.9,4.7
2.37E-02,-0.1,0.3,4.9,5.1
2.37E-02,0.1,-0.3,4.9,4.7
2.37E-02,-0.1,0.3,4.9,5.1
2.37E-02,-0.1,-0.3,5.1,4.7
2.37E-02,-0.1,0.1,4.9,5.1
2.37E-02,-0.1,-0.3,5.1,4.7
2.37E-02,-0.1,0.1,4.9,5.1
2.37E-02,0.1,-0.3,4.9,4.7
2.37E-02,-0.1,0.1,5.1,5.1
2.37E-02,-0.1,-0.3,5.1,4.7
2.37E-02,-0.1,0.1,4.9,5.1
2.37E-02,-0.1,-0.3,4.9,4.9
2.37E-02,-0.1,0.1,4.9,5.1
2.37E-02,0.1,-0.3,4.9,4.7
2.37E-02,-0.1,0.1,5.1,5.1
2.37E-02,-0.1,-0.3,4.9,4.7
2.37E-02,-0.1,0.3,4.9,5.1
2.37E-02,-0.1,-0.3,4.9,4.9
2.37E-02,0.1,0.1,4.9,5.1
2.37E-02,-0.1,-0.3,5.1,4.9
2.37E-02,0.1,0.1,5.1,5.1
2.37E-02,0.1,-0.3,4.9,4.9
2.38E-02,-0.1,0.1,4.9,5.1
2.38E-02,0.1,-0.3,5.1,4.7
2.38E-02,-0.1,0.3,5.1,5.1
2.38E-02,0.1,-0.3,4.9,4.9
2.38E-02,-0.1,0.1,4.9,5.1
2.38E-02,-0.1,-0.3,5.1,4.7
2.38E-02,0.1,0.1,4.9,5.1
2.38E-02,0.1,-0.3,4.9,4.7
2.38E-02,-0.1,0.3,4.9,5.1
2.38E-02,-0.1,-0.3,4.9,4.7
2.38E-02,-0.1,0.3,4.9,5.1
2.38E-02,0.1,-0.3,5.1,4.9
2.38E-02,-0.1,0.3,5.1,5.1
2.38E-02,-0.1,-0.3,4.9,4.9
2.38E-02,-0.1,0.3,5.1,5.1
2.38E-02,0.1,-0.3,5.1,4.7
2.38E-02,-0.1,0.3,4.9,5.1
2.38E-02,0.1,-0.3,4.9,4.7
2.38E-02,-0.1,0.1,4.9,5.1
2.38E-02,-0.1,-0.3,4.9,4.9
2.38E-02,-0.1,0.3,4.9,5.1
2.38E-02,0.1,-0.3,4.9,4.9
2.38E-02,-0.1,0.1,5.1,5.1
2.38E-02,-0.1,-0.3,4.9,4.7
2.38E-02,-0.1,0.1,5.1,5.1
2.38E-02,-0.1,-0.3,5.1,4.9
2.38E-02,0.1,0.1,4.9,5.1
2.38E-02,0.1,-0.3,5.1,4.9
2.38E-02,-0.1,0.3,4.9,5.1
2.38E-02,0.1,-0.3,4.9,4.7
2.38E-02,-0.1,0.3,4.9,5.1
2.38E-02,-0.1,-0.3,5.1,4.9
2.38E-02,-0.1,0.3,4.9,5.1
2.38E-02,-0.1,-0.3,4.9,4.7
2.38E-02,0.1,0.1,5.1,5.1
2.38E-02,0.1,-0.3,4.9,4.9
2.38E-02,-0.1,0.1,4.9,5.1
2.38E-02,-0.1,-0.3,4.9,4.9
2.38E-02,-0.1,0.1,5.1,5.1
2.38E-02,-0.1,-0.3,4.9,4.7
2.38E-02,-0.1,0.1,5.1,5.1
2.38E-02,0.1,-0.3,4.9,4.9
2.38E-02,0.1,0.1,4.9,5.1
2.38E-02,0.1,-0.3,5.1,4.7
2.38E-02,-0.1,0.1,5.1,5.1
2.38E-02,0.1,-0.3,4.9,4.7
2.38E-02,0.1,0.3,4.9,5.1
2.38E-02,-0.1,-0.3,4.9,4.7
2.38E-02,0.1,0.1,4.9,5.1
2.38E-02,-0.1,-0.3,5.1,4.7
2.38E-02,-0.1,0.1,4.9,5.1
2.38E-02,-0.1,-0.3,5.1,4.9
2.38E-02,-0.1,0.1,4.9,5.1
2.38E-02,0.1,-0.3,5.1,4.7
2.38E-02,-0.1,0.1,4.9,5.1
2.38E-02,0.1,-0.3,4.9,4.9
2.38E-02,-0.1,0.1,5.1,5.1
2.38E-02,-0.1,-0.3,4.9,4.7
2.38E-02,-0.1,0.1,5.1,5.1
2.38E-02,0.1,-0.3,4.9,4.9
2.38E-02,-0.1,0.3,4.9,5.1
2.38E-02,0.1,-0.3,4.9,4.9
2.38E-02,0.1,0.3,5.1,5.1
2.38E-02,0.1,-0.3,4.9,4.9
2.38E-02,0.1,0.3,5.1,5.1
2.38E-02,-0.1,-0.3,4.9,4.7
2.38E-02,0.1,0.3,4.9,5.1
2.38E-02,-0.1,-0.3,5.1,4.9
2.38E-02,-0.1,0.1,5.1,5.1
2.38E-02,-0.1,-0.3,4.9,4.9
2.38E-02,-0.1,0.1,4.9,5.1
2.38E-02,-0.1,-0.3,4.9,4.7
2.38E-02,-0.1,0.1,4.9,5.1
2.38E-02,0.1,-0.3,4.9,4.7
2.38E-02,0.1,0.3,4.9,5.1
2.38E-02,0.1,-0.3,5.1,4.9
2.38E-02,0.1,0.3,4.9,5.1
2.38E-02,-0.1,-0.3,4.9,4.9
2.38E-02,-0.1,0.3,4.9,5.1
2.38E-02,-0.3,-0.3,4.9,4.7
2.38E-02,-0.1,0.3,4.9,5.1
2.38E-02,-0.3,-0.3,4.9,4.9
2.38E-02,-0.1,0.1,5.1,5.1
2.38E-02,-0.1,-0.3,4.9,4.9
2.38E-02,0.1,0.1,4.9,5.1
2.38E-02,-0.1,-0.3,4.9,4.7
2.38E-02,0.1,0.3,4.9,5.1
2.38E-02,-0.1,-0.3,4.9,4.9
2.38E-02,0.1,0.3,4.9,5.1
2.38E-02,0.1,-0.3,5.1,4.9
2.38E-02,0.1,0.3,4.9,5.1
2.38E-02,-0.1,-0.3,5.1,4.7
2.38E-02,-0.1,0.3,5.1,5.1
2.38E-02,-0.1,-0.3,5.1,4.9
2.38E-02,-0.1,0.3,4.9,5.1
2.38E-02,-0.1,-0.3,4.9,4.7
2.38E-02,-0.1,0.1,4.9,5.1
2.38E-02,0.1,-0.1,4.9,4.9
2.38E-02,0.1,0.3,4.9,5.1
2.38E-02,-0.1,-0.1,4.9,4.9
2.38E-02,-0.1,0.1,4.9,5.1
2.38E-02,-0.1,-0.3,4.9,4.9
2.38E-02,-0.1,0.3,5.1,5.1
2.38E-02,0.1,-0.3,4.9,4.7
2.38E-02,-0.1,0.3,4.9,5.1
2.38E-02,-0.1,-0.3,4.9,4.7
2.38E-02,0.1,0.3,5.1,5.1
2.38E-02,0.1,-0.3,4.9,4.9
2.38E-02,-0.1,0.3,4.9,5.1
2.38E-02,0.1,-0.3,4.9,4.7
2.38E-02,-0.1,0.3,4.9,5.1
2.38E-02,-0.1,-0.3,5.1,4.9
2.38E-02,0.1,0.3,5.1,5.1
2.38E-02,-0.1,-0.3,5.1,4.7
2.38E-02,0.1,0.3,4.9,5.1
2.38E-02,-0.1,-0.3,5.1,4.9
2.38E-02,0.1,0.3,5.1,5.1
2.38E-02,0.1,-0.3,4.9,4.9
2.38E-02,0.1,0.3,4.9,5.1
2.38E-02,0.1,-0.1,4.9,4.9
2.38E-02,0.1,0.3,4.9,5.1
2.38E-02,0.1,-0.1,5.1,4.9
2.38E-02,-0.1,0.3,4.9,5.1
2.38E-02,-0.1,-0.3,4.9,4.7
2.38E-02,0.1,0.3,5.1,5.1
2.39E-02,-0.1,-0.3,4.9,4.7
2.39E-02,0.1,0.3,4.9,5.1
2.39E-02,-0.1,-0.3,4.9,4.7
2.39E-02,-0.1,0.1,4.9,5.1
2.39E-02,-0.1,-0.3,4.9,4.7
2.39E-02,0.1,0.3,4.9,5.1
2.39E-02,0.1,-0.3,4.9,4.9
2.39E-02,-0.1,0.1,4.9,5.1
2.39E-02,0.1,-0.3,5.1,4.9
2.39E-02,-0.1,0.1,4.9,5.1
2.39E-02,0.1,-0.3,4.9,4.7
2.39E-02,-0.1,0.3,5.1,5.1
2.39E-02,-0.1,-0.3,4.9,4.9
2.39E-02,-0.1,0.1,4.9,5.1
2.39E-02,-0.1,-0.3,4.9,4.9
2.39E-02,-0.1,0.3,4.9,5.1
2.39E-02,0.1,-0.3,4.9,4.9
2.39E-02,-0.1,0.3,5.1,5.1
2.39E-02,-0.1,-0.3,5.1,4.9
2.39E-02,0.1,0.3,4.9,5.1
2.39E-02,-0.1,-0.3,5.1,4.9
2.39E-02,-0.1,0.3,4.9,5.1
2.39E-02,0.1,-0.3,5.1,4.9
2.39E-02,0.1,0.3,5.1,5.1
2.39E-02,-0.1,-0.3,5.1,4.9
2.39E-02,0.1,0.1,5.1,5.1
2.39E-02,-0.1,-0.3,5.1,4.7
2.39E-02,0.1,0.1,5.1,5.1
2.39E-02,0.1,-0.3,5.1,4.7
2.39E-02,0.1,0.1,5.1,5.1
2.39E-02,-0.1,-0.3,4.9,4.7
2.39E-02,-0.1,0.1,4.9,5.1
2.39E-02,-0.1,-0.3,5.1,4.9
2.39E-02,-0.1,0.1,4.9,5.1
2.39E-02,-0.1,-0.3,4.9,4.9
2.39E-02,0.1,0.1,5.1,5.1
2.39E-02,0.1,-0.3,5.1,4.7
2.39E-02,-0.1,0.1,4.9,5.1
2.39E-02,0.1,-0.3,4.9,4.9
2.39E-02,0.1,0.3,4.9,5.1
2.39E-02,0.1,-0.3,4.9,4.7
2.39E-02,0.1,0.3,5.1,5.1
2.39E-02,-0.1,-0.1,5.1,4.9
2.39E-02,0.1,0.3,4.9,5.1
2.39E-02,0.1,-0.3,5.1,4.9
2.39E-02,0.1,0.3,4.9,5.1
2.39E-02,0.1,-0.3,4.9,4.7
2.39E-02,-0.1,0.3,4.9,5.1
2.39E-02,0.1,-0.3,4.9,4.7
2.39E-02,-0.1,0.3,5.1,5.1
2.39E-02,-0.1,-0.1,5.1,4.7
2.39E-02,-0.1,0.3,4.9,5.1
2.39E-02,-0.1,-0.3,4.9,4.9
2.39E-02,-0.1,0.1,4.9,5.1
2.39E-02,-0.1,-0.3,4.9,4.9
2.39E-02,0.1,0.1,5.1,5.1
2.39E-02,0.1,-0.3,5.1,4.9
2.39E-02,-0.1,0.3,4.9,5.1
2.39E-02,-0.1,-0.3,4.9,4.9
2.39E-02,-0.1,0.1,5.1,5.1
2.39E-02,0.1,-0.3,5.1,4.9
2.39E-02,-0.1,0.3,4.9,5.1
2.39E-02,-0.1,-0.3,5.1,4.9
2.39E-02,0.1,0.1,5.1,5.1
2.39E-02,0.1,-0.3,5.1,4.7
2.39E-02,0.1,0.1,5.1,5.1
2.39E-02,0.1,-0.3,4.9,4.9
2.39E-02,-0.1,0.3,4.9,5.1
2.39E-02,0.1,-0.3,5.1,4.9
2.39E-02,-0.1,0.3,5.1,5.1
2.39E-02,-0.1,-0.3,4.9,4.7
2.39E-02,-0.1,0.1,4.9,5.1
2.39E-02,-0.1,-0.3,4.9,4.9
2.39E-02,-0.1,0.3,4.9,5.1
2.39E-02,0.1,-0.3,5.1,4.9
2.39E-02,-0.1,0.3,4.9,5.1
2.39E-02,-0.1,-0.3,4.9,4.7
2.39E-02,0.1,0.1,4.9,5.1
2.39E-02,-0.1,-0.3,4.9,4.9
2.39E-02,0.1,0.1,4.9,5.1
2.39E-02,0.1,-0.3,5.1,4.9
2.39E-02,-0.1,0.3,5.1,5.1
2.39E-02,0.1,-0.1,4.9,4.7
2.39E-02,-0.1,0.3,4.9,5.1
2.39E-02,-0.1,-0.3,4.9,4.9
2.39E-02,-0.1,0.3,4.9,5.1
2.39E-02,0.1,-0.3,4.9,4.7
2.39E-02,0.1,0.1,4.9,5.1
2.39E-02,0.1,-0.3,4.9,4.9
2.39E-02,0.1,0.1,4.9,5.1
2.39E-02,-0.1,-0.3,4.9,4.9
2.39E-02,-0.1,0.1,5.1,5.1
2.39E-02,0.1,-0.3,4.9,4.7
2.39E-02,-0.1,0.3,4.9,5.1
2.39E-02,0.1,-0.3,5.1,4.9
2.39E-02,0.1,0.3,4.9,5.1
2.39E-02,0.1,-0.3,5.1,4.7
2.39E-02,0.1,0.3,5.1,5.1
2.39E-02,-0.1,-0.3,4.9,4.7
2.39E-02,0.1,0.3,4.9,5.1
2.39E-02,0.1,-0.3,4.9,4.7
2.39E-02,0.1,0.3,4.9,5.1
2.39E-02,-0.1,-0.1,4.9,4.7
2.39E-02,0.1,0.3,4.9,5.1
2.39E-02,-0.1,-0.3,4.9,4.7
2.39E-02,0.1,0.1,4.9,5.1
